index,kabc_absTEC,kabc_absCB,usln_absTEC,usln_absCB,kazn_absTEC,kazn_absCB,kula_absTEC,kula_absCB,tyla_absTEC,tyla_absCB,rybn_absTEC,rybn_absCB,kamu_absTEC,kamu_absCB,tetu_absTEC,tetu_absCB,time,date
14,23.504,142120579.4716383,23.928,140855775.42118314,24.663,138741027.7653934,18.587,159817086.57849908,24.084,140398849.6805568,21.924,147152607.51071408,24.251,139914599.28557882,23.637,141720175.41229802,07:00:00,03-20-2022
15,24.822,138295953.5638993,25.493,136463776.51120612,25.898,135392543.0367165,18.527,160075662.5537197,25.499,136447720.37507707,24.257,139897294.18778813,25.665,136005735.84732664,25.275,137051021.43728614,07:30:00,03-20-2022
16,25.637,136079986.3715701,26.203,134602259.54590824,26.245,134494514.0998946,20.396,152565155.89995164,26.121,134813368.1675444,24.861,138187437.0301329,26.405,134086412.98356937,26.04,135022880.53618786,08:00:00,03-20-2022
17,24.952,137935221.91632238,25.688,135944835.18478096,25.958,135235977.5797625,21.936,147112352.38548794,25.563,136276806.81318104,24.183,140111173.61291695,26.002,135121507.49242875,25.28,137037467.46193406,08:30:00,03-20-2022
18,23.424,142363064.85436362,24.294,139790721.1195825,24.502,139196107.5859623,21.371,149044322.2977098,24.124,140282403.73725793,22.737,144497814.2949842,24.601,138915746.89950523,23.294,142759764.62302092,09:00:00,03-20-2022
19,22.257,146047640.79005718,23.023,143597507.62185085,22.853,144130618.06397778,20.683,151502951.22492924,22.96,143794381.43942904,21.525,148510198.55816153,23.499,142135698.5214222,21.451,148766137.51450056,09:30:00,03-20-2022
20,21.836,147448824.97265038,22.536,145140776.3651954,21.999,146901553.6418747,19.57,155751574.61386758,22.503,145247159.7571242,21.173,149739597.02944547,23.008,143644308.98792514,20.786,151127116.92588192,10:00:00,03-20-2022
21,21.22,149573676.61588433,21.825,147485978.07135364,21.753,147729857.4906284,19.073,157767794.50666815,21.861,147364490.42464876,20.666,151565252.12307233,22.314,145860985.80678192,20.218,153235278.748705,10:30:00,03-20-2022
22,20.453,152352417.3979289,21.029,150251407.25593624,21.98,146965032.40896237,19.316,156772274.92396247,21.148,149828077.83714154,19.909,154419853.28892004,21.739,147777419.13391814,19.387,156484942.1445373,11:00:00,03-20-2022
23,19.62,155552987.8002058,20.245,153133062.57421833,21.337,149163024.3136233,19.912,154408220.17797711,20.332,152805085.5247307,19.077,157751253.53424835,20.971,150459040.75950915,18.153,161716247.37526742,11:30:00,03-20-2022
24,18.797,158921841.24780494,19.479,156114962.83686143,19.285,156898227.4529322,18.618,159683979.00220454,19.55,155831222.57336327,18.218,161427495.89628795,20.161,153451742.3673215,18.761,159074243.68785942,12:00:00,03-20-2022
25,18.502,160183773.58582795,19.064,157805030.7269614,18.723,159235589.55237365,17.03,166963113.51490092,19.211,157200119.8465843,17.958,162591888.4196833,19.791,154879518.3577331,21.038,150219265.24339148,12:30:00,03-20-2022
26,18.693,159363315.24031368,19.237,157093851.06566024,19.146,157466738.20121372,15.563,174655071.18247482,19.406,156408317.85282907,18.097,161966264.3610849,19.91,154415975.2931312,20.862,150851588.68044314,13:00:00,03-20-2022
27,18.523,160092945.60954133,19.006,158045631.58123055,18.859,158660394.0424123,12.454,195242081.06580552,19.159,157413306.00316483,18.06,162132091.75710377,19.753,155028422.16689053,18.843,158727740.74000347,13:30:00,03-20-2022
28,17.884,162927925.63733867,18.158,161693980.69095692,17.618,164153276.61598274,9.778,220344818.4942257,18.256,161259402.1109658,17.252,165885388.4388591,18.799,158913387.2838525,17.782,163394545.95024362,14:00:00,03-20-2022
29,17.589,164288545.37579417,17.83,163174461.15494293,17.956,162600943.18472916,8.292,239275488.79914606,17.98,162492385.73865604,16.653,168842439.2657233,18.316,160995056.7027385,17.986,162465280.33341223,14:30:00,03-20-2022
30,16.456,169850065.80311278,16.785,168177226.4958656,16.709,168559265.16409352,7.487,251810561.9640232,16.723,168488693.98027432,15.457,175252917.00813177,17.233,165976810.5391795,17.117,166538264.0854164,15:00:00,03-20-2022
31,14.99,177961903.50695112,15.121,177189344.746492,15.068,177500693.02710822,8.2,240614021.9811274,15.05,177606807.90172628,13.595,186869426.53879088,15.451,175286941.1955434,15.426,175428922.24977624,15:30:00,03-20-2022
32,13.192,189702274.25697172,13.444,187915934.00367662,13.487,187616132.860628,9.456,224065053.67167148,13.403,188203133.5187023,11.739,201100109.69485557,13.727,185968779.98205787,13.815,185375533.61290744,16:00:00,03-20-2022
33,11.303,204942011.74701536,11.674,201659188.08720732,11.641,201944818.34418494,7.369,253818679.61310583,11.631,202031612.8719144,9.794,220164761.41124868,11.811,200486218.33211142,12.006,198851416.63875297,16:30:00,03-20-2022
34,9.725,220944428.12483418,10.133,216450621.66255254,10.795,209708742.2207378,5.947,282539316.07181025,10.056,217277735.56016594,8.074,242484222.64068744,10.204,215696269.42870125,10.599,211638859.61105517,17:00:00,03-20-2022
35,8.615,234747090.3205398,9.034,229238636.00338086,10.682,210815030.69701514,4.953,309594826.52883375,8.937,230479328.43409786,7.042,259644931.04379505,9.115,228217804.10715863,9.453,224100605.4455837,17:30:00,03-20-2022
36,7.801,246690667.35824028,8.218,240350367.40655935,9.5,223545563.96645468,4.772,315411585.3449191,8.145,241425041.361136,6.322,274031578.9266145,8.217,240364992.15131146,8.596,235006381.4332768,18:00:00,03-20-2022
37,7.363,253922075.1009763,7.728,247853069.71044168,8.354,238385932.42442477,5.977,281829357.710244,7.651,249097149.5171393,6.04,280355699.47749174,7.77,247182288.86018497,8.009,243466219.39870012,18:30:00,03-20-2022
38,7.0,260422700.92685375,7.305,254928123.19432625,8.344,238528738.36332437,5.743,287513638.46740294,7.258,255752199.1969651,5.678,289154639.3249813,7.337,254371586.85426056,7.561,250575288.91359857,19:00:00,03-20-2022
39,6.448,271340952.00931907,6.727,265654480.43280667,7.677,248674978.1761491,5.612,290849972.8706599,6.712,265951157.53128844,5.233,301198282.7372054,6.787,264477623.7285694,6.902,262265026.98482,19:30:00,03-20-2022
40,6.097,279042119.0426518,6.522,269797214.5300025,7.298,255050353.19979873,5.513,293449830.2077379,6.436,271593793.4544652,5.078,305760591.97260666,6.474,270795542.5090971,6.553,269158298.8743462,20:00:00,03-20-2022
41,5.694,288748094.8155634,6.001,281265228.3218337,6.867,262932538.95015392,5.242,300939607.70073426,5.913,283350458.2243128,4.316,331655451.8837197,5.904,283566344.3190403,5.95,282468078.69216675,20:30:00,03-20-2022
42,5.378,297110130.3346357,5.638,290178561.223608,6.465,270983965.7320644,,,5.637,290204298.82277375,4.011,344034129.05001134,5.603,291083472.7303849,5.592,291369626.6222702,21:00:00,03-20-2022
43,5.409,296257509.8273337,5.668,289409603.3453536,6.482,270628384.75087917,,,5.561,292180623.33564746,3.967,345936795.85592496,5.587,291499975.85557115,5.569,291970685.7311493,21:30:00,03-20-2022
44,5.387,296861837.31823987,5.622,290591186.47466326,6.552,269178838.2538926,,,5.526,293104454.34294486,4.0,344506851.2041025,5.606,291005576.9689267,5.538,292786725.8437633,22:00:00,03-20-2022
45,5.317,298809587.95292664,5.405,296367113.053365,6.471,270858306.57124686,,,5.356,297719701.32585216,3.987,345068043.11366636,5.516,293370019.7270793,5.428,295738550.0699379,22:30:00,03-20-2022
46,5.281,299826334.29037154,5.296,299401430.2066588,6.476,270753724.03266686,,,5.172,302969284.0946848,3.988,345024777.105959,5.507,293609646.77411425,5.397,296586684.9397938,23:00:00,03-20-2022
47,5.243,300910907.1515583,5.381,297027296.7852349,6.704,266109792.29489112,,,5.247,300796187.01503986,4.2,336204261.2213531,5.711,288318014.61786777,5.633,290307317.74643856,23:30:00,03-20-2022
0,4.738,316541262.8158638,4.737,316574672.6278536,4.932,310253239.4814456,4.687,318258771.5023799,4.212,335724996.17196846,4.259,333867418.2189264,5.308,299062804.54105127,4.567,322412857.7189179,00:00:00,03-21-2022
1,4.561,322624855.2373111,4.552,322943637.0790525,4.811,314130554.08644235,4.176,337168981.3139873,3.881,349748642.43466496,4.114,339700131.60622555,5.062,306243435.6874801,4.343,330622910.06379443,00:30:00,03-21-2022
2,4.376,329373915.1542873,4.521,324048940.089551,4.889,311614630.71317196,4.366,329750902.70489234,3.975,345588508.029533,4.138,338713585.09435076,5.004,308013114.58807385,4.16,337816760.93387014,01:00:00,03-21-2022
3,4.659,319213686.37894934,4.933,310221791.1777328,5.27,300139082.91052735,5.241,300968316.4637569,4.5,324804174.2021944,4.668,318905812.63455236,5.528,293051427.7564697,4.606,321044986.28525877,01:30:00,03-21-2022
4,5.127,304295969.54188347,5.414,296120676.64381754,5.799,286122034.46735144,6.51,270045761.0723757,5.129,304236635.2389811,5.233,301198282.7372054,5.896,283758657.90121365,5.205,302007335.6064201,02:00:00,03-21-2022
5,6.091,279179521.81784403,6.335,273750265.5878779,6.864,262989991.70708352,8.48,236608276.82791305,5.981,281735100.3973368,6.28,274946399.5552329,6.656,267067599.0829049,6.224,276180535.15604275,02:30:00,03-21-2022
6,7.482,251894686.69892743,7.762,247309636.7763407,8.267,239637008.79620084,10.716,210480325.323949,7.368,253835903.42336643,7.773,247134584.0852815,7.984,243847099.79706892,7.762,247309636.7763407,03:00:00,03-21-2022
7,8.988,229824501.57664073,9.296,225985097.79680842,9.664,221640641.339638,11.455,203577750.9061647,8.931,230556735.43155628,9.184,227358880.0418186,9.461,224005838.29663923,9.364,225163067.32843822,03:30:00,03-21-2022
8,10.167,216088396.61489147,10.495,212684890.19222847,10.61,211529122.0441911,10.881,208878362.24633294,10.092,216889854.73512957,10.417,213479671.93142933,10.726,210382185.56698233,10.657,211062158.80415717,04:00:00,03-21-2022
9,11.145,206389606.20012805,11.612,202196831.25425413,11.85,200156032.40608403,13.513,187435552.37772432,11.308,204896697.66156816,11.531,202905758.5814552,11.927,199508888.53599522,11.775,200792460.18830588,04:30:00,03-21-2022
10,11.981,199058773.90445957,12.418,195524881.36363786,13.08,190512724.03794047,16.755,168327720.68839213,12.146,197702071.76580763,12.329,196229335.1967236,12.695,193379977.87096664,12.616,193984495.03521273,05:00:00,03-21-2022
11,13.137,190098967.84777105,13.647,186513066.73891705,14.127,183317061.14641687,18.124,161845575.79783702,13.229,189436800.7197877,13.488,187609177.8038941,13.755,185779402.3565804,13.923,184655159.64338726,05:30:00,03-21-2022
12,14.421,181438802.29519194,14.745,179434302.30616596,15.193,176768993.81427336,16.388,170202087.04250947,14.498,180956343.0875486,14.813,179021976.38420323,14.986,177985652.3431824,15.061,177541937.31742567,06:00:00,03-21-2022
13,15.443,175332337.62005216,15.911,172734513.41316134,16.451,169875875.35298946,13.506,187484118.9002267,15.581,174554156.61425522,15.953,172506981.57334918,15.952,172512388.5529795,16.169,171350855.98129666,06:30:00,03-21-2022
14,16.068,171888549.70353574,16.69,168655182.33258373,17.13,166475058.93817347,13.012,191009879.89261052,16.37,170295636.09127682,16.692,168645078.07697552,16.512,169561800.2394045,16.875,167728154.3285002,07:00:00,03-21-2022
15,16.391,170186510.51798436,17.098,166630770.473618,17.426,165055121.25036716,14.703,179690401.9606361,16.852,167842574.9361798,17.051,166860266.0099065,16.763,168287549.40431947,17.227,166005712.09389362,07:30:00,03-21-2022
16,16.623,168994727.95841718,17.425,165059857.3408475,17.741,163583241.91859242,15.191,176780629.86035216,17.182,166222956.07744753,17.567,164391386.41583475,17.099,166625897.872682,17.586,164302557.7896007,08:00:00,03-21-2022
17,16.443,169917195.11653227,17.263,165832528.85341984,18.179,161600560.95430502,14.686,179794373.54345244,17.09,166669766.67599452,17.115,166547994.34536952,17.05,166865159.20109272,17.41,165130947.65668714,08:30:00,03-21-2022
18,15.939,172582725.5864714,17.024,166992533.46406144,17.909,162814166.61602813,15.527,174857426.5078928,16.916,167524766.22513434,16.521,169515608.6017058,16.945,167381352.27962756,17.112,166562592.93367344,09:00:00,03-21-2022
19,15.722,173769664.58614632,16.775,168227346.36778617,16.926,167475271.5077646,16.1,171717643.82015827,16.742,168393060.42507455,16.351,170394549.8481683,16.78,168202280.83142295,16.792,168142169.22756222,09:30:00,03-21-2022
20,15.563,174655071.18247482,16.431,169979231.33441386,16.539,169423338.46408746,15.842,173110278.20377046,16.39,170191702.21763986,15.855,173039294.44136992,16.418,170046513.97409984,16.47,169777861.5997697,10:00:00,03-21-2022
21,15.612,174380768.58886197,16.331,170498856.02214354,16.292,170702805.22275305,16.157,171414476.35080865,16.255,170896973.5931062,15.683,173985592.94584456,16.388,170202087.04250947,16.378,170254039.69688708,10:30:00,03-21-2022
22,15.82,173230603.83583015,16.299,170666145.06075215,16.225,171054894.74825072,16.124,171589798.4291982,16.119,171616409.33775434,15.558,174683134.08272865,16.551,169361908.68017396,16.358,170358087.88828772,11:00:00,03-21-2022
23,15.481,175117018.1182858,15.986,172328835.96741453,15.706,173858153.2816771,16.121,171605763.48871103,15.642,174213464.73321903,15.073,177471250.41190955,16.189,171244979.2682829,15.879,172908476.5852555,11:30:00,03-21-2022
24,14.969,178086691.0733691,15.487,175083092.76493692,14.869,178684539.84464276,16.365,170321649.32538432,15.091,177365378.1820446,14.503,180925147.48280573,15.613,174375184.02596837,15.252,176426760.7860841,12:00:00,03-21-2022
25,14.562,180558253.57891136,15.066,177512474.1768923,14.762,179330953.78107703,15.69,173946777.29828104,14.618,180212072.00189352,14.172,183025788.68689814,15.153,177002152.25343135,14.873,178660510.1861365,12:30:00,03-21-2022
26,14.388,181646755.1454457,14.843,178840969.31788167,14.778,179233847.53121635,15.538,174795521.1072115,14.471,181125078.64124012,14.063,183733720.96062708,14.969,178086691.0733691,15.08,177430055.35380867,13:00:00,03-21-2022
27,14.071,183681483.06890085,14.517,180837885.54694945,14.155,183135661.69175065,15.134,177113226.19361123,14.227,182671667.433566,13.886,184901007.82648948,14.752,179391725.3961534,14.371,181754161.80297536,13:30:00,03-21-2022
28,13.578,186986372.57358283,13.896,184834465.55355087,13.524,187359309.75365266,14.554,180607871.1268606,13.62,186697844.98893967,13.367,188456397.41941825,14.106,183453465.03752264,13.523,187366237.05699387,14:00:00,03-21-2022
29,13.083,190490880.00598907,13.42,188083891.0763861,13.225,189465446.84133658,13.926,184635268.9598973,13.272,189129673.26995838,12.92,191688739.6756559,13.576,187000145.37016717,13.49,187595270.0105688,14:30:00,03-21-2022
30,12.361,195975172.59000462,12.73,193113954.3893984,12.677,193517218.73521054,14.461,181187693.18268988,12.441,195344061.78890777,12.179,197434045.08840165,12.832,192344903.45428872,12.537,194594717.1452404,15:00:00,03-21-2022
31,12.025,198694257.78155962,12.391,195737789.88981685,12.16,197588230.23106402,14.449,181262916.4186387,12.022,198719047.56657818,11.709,201357567.37254658,12.403,195643078.05045408,12.171,197498921.1420998,15:30:00,03-21-2022
32,12.021,198727312.8903861,12.414,195556379.53240663,12.16,197588230.23106402,13.398,188238248.0092813,12.078,198257828.99613285,11.639,201962168.30068797,12.359,195991028.82795206,12.18,197425940.07618168,16:00:00,03-21-2022
33,11.274,205205427.62707052,11.672,201676464.5222861,11.251,205415067.44612452,13.862,185061002.95982307,11.416,203925191.47075966,10.805,209611677.3036098,11.537,202852989.53927773,11.456,203568865.51014075,16:30:00,03-21-2022
34,10.565,211979131.32209122,11.014,207613372.2557631,10.655,211081966.61789367,13.567,187062160.6383138,10.653,211101780.0094629,10.156,216205388.0034432,10.841,209263356.3288754,10.739,210254808.8740131,17:00:00,03-21-2022
35,9.856,219471186.43398854,10.401,213643808.17628762,10.2,215738558.66926616,13.027,190899878.60890576,9.928,218673912.08228043,9.654,221755403.75676188,10.252,215190730.60216033,10.075,217072761.60745525,17:30:00,03-21-2022
36,9.13,228030253.48999205,9.723,220967150.85108596,9.439,224266737.76791006,11.645,201910131.8412935,9.21,227037734.0738875,9.082,228632049.79529577,9.531,223181721.94423765,9.339,225464240.60894418,18:00:00,03-21-2022
37,8.417,237492115.03860125,9.02,229416468.4069216,8.485,236538552.8609276,9.307,225851511.73167756,8.323,238829468.1381821,8.579,235239108.51587245,8.722,233302728.33420572,8.564,235445031.15036905,18:30:00,03-21-2022
38,7.658,248983276.52855223,8.057,242739904.6335595,8.26,239738528.39778772,9.753,220627044.21444964,7.442,252570733.77271426,7.763,247293707.52207947,7.84,246076322.28864467,7.578,250294068.82753563,19:00:00,03-21-2022
39,6.974,260907694.5583674,7.203,256726766.82933706,7.761,247325569.10921448,10.442,213223964.68883872,6.833,263585883.98461777,7.084,258874088.3797071,7.065,259221951.45110816,6.77,264809477.54057452,19:30:00,03-21-2022
40,6.783,264555594.7278248,6.926,261810231.79813516,7.135,257947230.93341708,9.339,225464240.60894418,6.55,269219931.1231121,6.848,263297043.75761345,6.674,266707210.8249096,6.489,270482375.3608333,20:00:00,03-21-2022
41,6.643,267328789.95127904,6.695,266288596.1622159,6.822,263798305.3329755,8.13,241647655.55445528,6.234,275958934.7551557,6.666,266867203.16732818,6.55,269219931.1231121,6.314,274205126.49241275,20:30:00,03-21-2022
42,6.613,267934474.86775905,6.568,268850771.2968246,6.622,267752337.28307033,7.7,248303302.7240485,6.045,280239730.20697564,6.615,267893967.72793007,6.568,268850771.2968246,6.221,276247119.4464358,21:00:00,03-21-2022
43,6.449,271319913.74977905,6.383,272719025.637055,6.357,273276164.16594505,7.005,260329742.61551204,5.762,287039213.79829293,6.353,273362181.21691567,6.414,272059177.6618193,6.044,280262912.54810035,21:30:00,03-21-2022
